algorithm,implementation,size,run,time_in_ms
mergesort,wasm,medium,13,8.800000
mergesort,wasm,medium,14,8.500000
mergesort,wasm,medium,15,8.200000
mergesort,wasm,medium,16,8.800000
mergesort,wasm,medium,17,8.500000
mergesort,wasm,medium,18,8.400000
mergesort,wasm,medium,19,8.400000
mergesort,wasm,medium,20,8.500000
mergesort,wasm,medium,21,8.700000
mergesort,wasm,medium,22,8.700000
mergesort,wasm,medium,23,8.500000
mergesort,wasm,medium,24,8.700000
mergesort,wasm,medium,25,8.500000
mergesort,wasm,medium,26,8.600000
mergesort,wasm,medium,27,8.600000
mergesort,wasm,medium,28,8.700000
mergesort,wasm,medium,29,8.500000
mergesort,wasm,medium,30,8.300000
quicksort,js,medium,1,7.000000
quicksort,js,medium,2,6.800000
quicksort,js,medium,3,6.900000
quicksort,js,medium,4,6.800000
quicksort,js,medium,5,6.900000
quicksort,js,medium,6,6.900000
quicksort,js,medium,7,6.900000
quicksort,js,medium,8,6.900000
quicksort,js,medium,9,6.500000
quicksort,js,medium,10,7.000000
quicksort,js,medium,11,6.900000
quicksort,js,medium,12,6.800000
quicksort,js,medium,13,7.000000
quicksort,js,medium,14,7.200000
quicksort,js,medium,15,6.800000
quicksort,js,medium,16,6.800000
quicksort,js,medium,17,6.900000
quicksort,js,medium,18,7.000000
quicksort,js,medium,19,6.800000
quicksort,js,medium,20,6.600000
quicksort,js,medium,21,7.000000
quicksort,js,medium,22,6.900000
quicksort,js,medium,23,6.900000
quicksort,js,medium,24,6.900000
quicksort,js,medium,25,6.700000
quicksort,js,medium,26,6.800000
quicksort,js,medium,27,6.900000
quicksort,js,medium,28,6.900000
quicksort,js,medium,29,6.800000
quicksort,js,medium,30,7.000000
quicksort,wasm,medium,1,8.300000
quicksort,wasm,medium,2,8.100000
quicksort,wasm,medium,3,8.000000
quicksort,wasm,medium,4,8.400000
quicksort,wasm,medium,5,8.200000
quicksort,wasm,medium,6,8.200000
quicksort,wasm,medium,7,7.800000
quicksort,wasm,medium,8,8.200000
quicksort,wasm,medium,9,8.200000
quicksort,wasm,medium,10,7.900000
quicksort,wasm,medium,11,8.400000
quicksort,wasm,medium,12,8.000000
quicksort,wasm,medium,13,8.100000
quicksort,wasm,medium,14,8.100000
quicksort,wasm,medium,15,8.300000
quicksort,wasm,medium,16,8.100000
quicksort,wasm,medium,17,8.100000
quicksort,wasm,medium,18,8.100000
quicksort,wasm,medium,19,8.200000
quicksort,wasm,medium,20,8.100000
quicksort,wasm,medium,21,8.200000
quicksort,wasm,medium,22,8.100000
quicksort,wasm,medium,23,8.100000
quicksort,wasm,medium,24,8.200000
quicksort,wasm,medium,25,8.100000
quicksort,wasm,medium,26,8.200000
quicksort,wasm,medium,27,8.100000
quicksort,wasm,medium,28,8.000000
quicksort,wasm,medium,29,8.200000
quicksort,wasm,medium,30,8.100000
mergesort,js,large,1,158.800000
mergesort,js,large,2,158.500000
mergesort,js,large,3,157.900000
mergesort,js,large,4,159.100000
mergesort,js,large,5,158.400000
mergesort,js,large,6,157.700000
mergesort,js,large,7,159.400000
mergesort,js,large,8,170.700000
mergesort,js,large,9,170.300000
mergesort,js,large,10,161.900000
mergesort,js,large,11,158.900000
mergesort,js,large,12,158.000000
mergesort,js,large,13,158.300000
mergesort,js,large,14,158.900000
mergesort,js,large,15,158.400000
mergesort,js,large,16,158.700000
mergesort,js,large,17,159.200000
mergesort,js,large,18,158.700000
mergesort,js,large,19,158.400000
mergesort,js,large,20,158.700000
mergesort,js,large,21,158.700000
mergesort,js,large,22,158.600000
mergesort,js,large,23,159.300000
mergesort,js,large,24,158.900000
mergesort,js,large,25,158.000000
mergesort,js,large,26,159.100000
mergesort,js,large,27,158.400000
mergesort,js,large,28,158.600000
mergesort,js,large,29,158.500000
mergesort,js,large,30,159.200000
mergesort,wasm,large,1,99.700000
mergesort,wasm,large,2,100.100000
mergesort,wasm,large,3,99.200000
mergesort,wasm,large,4,100.100000
mergesort,wasm,large,5,100.500000
mergesort,wasm,large,6,99.200000
mergesort,wasm,large,7,99.700000
mergesort,wasm,large,8,100.200000
mergesort,wasm,large,9,99.600000
mergesort,wasm,large,10,99.800000
mergesort,wasm,large,11,100.000000
mergesort,wasm,large,12,100.000000
mergesort,wasm,large,13,99.700000
mergesort,wasm,large,14,100.200000
mergesort,wasm,large,15,99.300000
mergesort,wasm,large,16,99.600000
mergesort,wasm,large,17,102.400000
mergesort,wasm,large,18,101.500000
mergesort,wasm,large,19,100.900000
mergesort,wasm,large,20,99.200000
mergesort,wasm,large,21,100.400000
mergesort,wasm,large,22,100.600000
mergesort,wasm,large,23,100.300000
mergesort,wasm,large,24,100.000000
mergesort,wasm,large,25,99.600000
mergesort,wasm,large,26,99.800000
mergesort,wasm,large,27,99.500000
mergesort,wasm,large,28,99.800000
mergesort,wasm,large,29,100.000000
mergesort,wasm,large,30,99.900000
quicksort,js,large,1,81.000000
quicksort,js,large,2,81.400000
quicksort,js,large,3,81.300000
quicksort,js,large,4,81.200000
quicksort,js,large,5,80.300000
quicksort,js,large,6,80.400000
quicksort,js,large,7,80.900000
quicksort,js,large,8,81.100000
quicksort,js,large,9,81.000000
quicksort,js,large,10,81.300000
quicksort,js,large,11,81.200000
quicksort,js,large,12,81.000000
quicksort,js,large,13,80.800000
quicksort,js,large,14,81.300000
quicksort,js,large,15,80.800000
quicksort,js,large,16,81.500000
quicksort,js,large,17,81.200000
quicksort,js,large,18,81.200000
quicksort,js,large,19,81.500000
quicksort,js,large,20,81.600000
quicksort,js,large,21,81.800000
quicksort,js,large,22,81.800000
quicksort,js,large,23,81.700000
quicksort,js,large,24,81.800000
quicksort,js,large,25,81.300000
quicksort,js,large,26,81.500000
quicksort,js,large,27,85.400000
quicksort,js,large,28,81.100000
quicksort,js,large,29,83.100000
quicksort,js,large,30,81.400000
quicksort,wasm,large,1,97.100000
quicksort,wasm,large,2,97.200000
quicksort,wasm,large,3,96.400000
quicksort,wasm,large,4,97.200000
quicksort,wasm,large,5,97.300000
quicksort,wasm,large,6,99.800000
quicksort,wasm,large,7,96.900000
quicksort,wasm,large,8,97.500000
quicksort,wasm,large,9,97.500000
quicksort,wasm,large,10,97.900000
quicksort,wasm,large,11,97.300000
quicksort,wasm,large,12,97.200000
quicksort,wasm,large,13,97.100000
quicksort,wasm,large,14,96.700000
quicksort,wasm,large,15,97.000000
quicksort,wasm,large,16,98.000000
quicksort,wasm,large,17,96.900000
quicksort,wasm,large,18,97.300000
quicksort,wasm,large,19,97.400000
quicksort,wasm,large,20,97.100000
quicksort,wasm,large,21,98.600000
quicksort,wasm,large,22,97.000000
quicksort,wasm,large,23,97.500000
quicksort,wasm,large,24,97.400000
quicksort,wasm,large,25,96.600000
quicksort,wasm,large,26,96.800000
quicksort,wasm,large,27,96.700000
quicksort,wasm,large,28,97.000000
quicksort,wasm,large,29,96.900000
quicksort,wasm,large,30,97.000000
mergesort,js,very_large,1,1841.700000
mergesort,js,very_large,2,1851.000000
mergesort,js,very_large,3,1849.900000
mergesort,js,very_large,4,1852.400000
mergesort,js,very_large,5,1844.800000
mergesort,js,very_large,6,1842.300000
mergesort,js,very_large,7,1850.000000
mergesort,js,very_large,8,1902.600000
mergesort,js,very_large,9,1856.900000
mergesort,js,very_large,10,1840.500000
mergesort,js,very_large,11,1840.300000
mergesort,js,very_large,12,1837.300000
mergesort,js,very_large,13,1841.800000
mergesort,js,very_large,14,1835.600000
mergesort,js,very_large,15,1846.300000
mergesort,js,very_large,16,1843.800000
mergesort,js,very_large,17,1842.100000
mergesort,js,very_large,18,1846.300000
mergesort,js,very_large,19,1841.300000
mergesort,js,very_large,20,1851.600000
mergesort,js,very_large,21,1863.100000
mergesort,js,very_large,22,1841.300000
mergesort,js,very_large,23,1842.800000
mergesort,js,very_large,24,1841.800000
mergesort,js,very_large,25,1842.900000
mergesort,js,very_large,26,1839.400000
mergesort,js,very_large,27,1842.400000
mergesort,js,very_large,28,1834.100000
mergesort,js,very_large,29,1842.000000
mergesort,js,very_large,30,1848.300000
mergesort,wasm,very_large,1,1144.700000
mergesort,wasm,very_large,2,1154.900000
mergesort,wasm,very_large,3,1146.200000
mergesort,wasm,very_large,4,1160.700000
mergesort,wasm,very_large,5,1147.200000
mergesort,wasm,very_large,6,1149.300000
mergesort,wasm,very_large,7,1152.600000
mergesort,wasm,very_large,8,1147.600000
mergesort,wasm,very_large,9,1150.800000
mergesort,wasm,very_large,10,1148.100000
mergesort,wasm,very_large,11,1149.600000
mergesort,wasm,very_large,12,1147.200000
mergesort,wasm,very_large,13,1150.000000
mergesort,wasm,very_large,14,1153.300000
mergesort,wasm,very_large,15,1151.300000
mergesort,wasm,very_large,16,1146.200000
mergesort,wasm,very_large,17,1143.700000
mergesort,wasm,very_large,18,1147.900000
mergesort,wasm,very_large,19,1150.100000
mergesort,wasm,very_large,20,1147.900000
mergesort,wasm,very_large,21,1148.500000
mergesort,wasm,very_large,22,1146.800000
mergesort,wasm,very_large,23,1145.700000
mergesort,wasm,very_large,24,1146.000000
mergesort,wasm,very_large,25,1145.800000
mergesort,wasm,very_large,26,1144.200000
mergesort,wasm,very_large,27,1147.800000
mergesort,wasm,very_large,28,1145.800000
mergesort,wasm,very_large,29,1145.700000
mergesort,wasm,very_large,30,1148.200000
quicksort,js,very_large,1,957.000000
quicksort,js,very_large,2,952.200000
quicksort,js,very_large,3,953.100000
quicksort,js,very_large,4,955.500000
quicksort,js,very_large,5,951.300000
quicksort,js,very_large,6,954.800000
quicksort,js,very_large,7,952.600000
quicksort,js,very_large,8,954.500000
quicksort,js,very_large,9,952.900000
quicksort,js,very_large,10,955.100000
quicksort,js,very_large,11,955.400000
quicksort,js,very_large,12,956.300000
quicksort,js,very_large,13,955.000000
quicksort,js,very_large,14,952.300000
quicksort,js,very_large,15,952.500000
quicksort,js,very_large,16,953.300000
quicksort,js,very_large,17,952.600000
quicksort,js,very_large,18,952.400000
quicksort,js,very_large,19,951.400000
quicksort,js,very_large,20,953.300000
quicksort,js,very_large,21,952.200000
quicksort,js,very_large,22,954.000000
quicksort,js,very_large,23,953.500000
quicksort,js,very_large,24,952.800000
quicksort,js,very_large,25,965.000000
quicksort,js,very_large,26,955.000000
quicksort,js,very_large,27,952.800000
quicksort,js,very_large,28,956.300000
quicksort,js,very_large,29,951.500000
quicksort,js,very_large,30,953.300000
quicksort,wasm,very_large,1,1133.700000
quicksort,wasm,very_large,2,1133.000000
quicksort,wasm,very_large,3,1128.300000
quicksort,wasm,very_large,4,1129.300000
quicksort,wasm,very_large,5,1131.800000
quicksort,wasm,very_large,6,1126.900000
quicksort,wasm,very_large,7,1127.000000
quicksort,wasm,very_large,8,1126.100000
quicksort,wasm,very_large,9,1128.800000
quicksort,wasm,very_large,10,1126.400000
quicksort,wasm,very_large,11,1134.800000
quicksort,wasm,very_large,12,1133.100000
quicksort,wasm,very_large,13,1133.900000
quicksort,wasm,very_large,14,1126.600000
quicksort,wasm,very_large,15,1130.500000
quicksort,wasm,very_large,16,1128.800000
quicksort,wasm,very_large,17,1128.100000
quicksort,wasm,very_large,18,1127.400000
quicksort,wasm,very_large,19,1129.400000
quicksort,wasm,very_large,20,1134.300000
quicksort,wasm,very_large,21,1130.300000
quicksort,wasm,very_large,22,1128.200000
quicksort,wasm,very_large,23,1127.900000
quicksort,wasm,very_large,24,1130.500000
quicksort,wasm,very_large,25,1130.800000
quicksort,wasm,very_large,26,1128.100000
quicksort,wasm,very_large,27,1131.300000
quicksort,wasm,very_large,28,1140.600000
quicksort,wasm,very_large,29,1134.100000
quicksort,wasm,very_large,30,1132.100000
bfs,js,small,1,0.100000
bfs,js,small,2,0.000000
bfs,js,small,3,0.100000
bfs,js,small,4,0.000000
bfs,js,small,5,0.000000
bfs,js,small,6,0.000000
bfs,js,small,7,0.100000
bfs,js,small,8,0.000000
bfs,js,small,9,0.000000
bfs,js,small,10,0.100000
bfs,js,small,11,0.000000
bfs,js,small,12,0.000000
bfs,js,small,13,0.000000
bfs,js,small,14,0.000000
bfs,js,small,15,0.000000
bfs,js,small,16,0.000000
bfs,js,small,17,0.100000
bfs,js,small,18,0.000000
bfs,js,small,19,0.000000
bfs,js,small,20,0.000000
bfs,js,small,21,0.000000
bfs,js,small,22,0.000000
bfs,js,small,23,0.000000
bfs,js,small,24,0.000000
bfs,js,small,25,0.000000
bfs,js,small,26,0.000000
bfs,js,small,27,0.000000
bfs,js,small,28,0.100000
bfs,js,small,29,0.000000
bfs,js,small,30,0.000000
bfs,wasm,small,1,0.000000
bfs,wasm,small,2,0.000000
bfs,wasm,small,3,0.000000
bfs,wasm,small,4,0.000000
bfs,wasm,small,5,0.000000
bfs,wasm,small,6,0.000000
bfs,wasm,small,7,0.000000
bfs,wasm,small,8,0.000000
bfs,wasm,small,9,0.000000
bfs,wasm,small,10,0.000000
bfs,wasm,small,11,0.000000
bfs,wasm,small,12,0.000000
bfs,wasm,small,13,0.000000
bfs,wasm,small,14,0.000000
bfs,wasm,small,15,0.000000
bfs,wasm,small,16,0.100000
bfs,wasm,small,17,0.000000
bfs,wasm,small,18,0.100000
bfs,wasm,small,19,0.000000
bfs,wasm,small,20,0.000000
bfs,wasm,small,21,0.000000
bfs,wasm,small,22,0.000000
bfs,wasm,small,23,0.000000
bfs,wasm,small,24,0.000000
bfs,wasm,small,25,0.000000
bfs,wasm,small,26,0.000000
bfs,wasm,small,27,0.000000
bfs,wasm,small,28,0.000000
bfs,wasm,small,29,0.000000
bfs,wasm,small,30,0.000000
bfs,js,medium,1,0.100000
bfs,js,medium,2,0.100000
bfs,js,medium,3,0.100000
bfs,js,medium,4,0.200000
bfs,js,medium,5,0.000000
bfs,js,medium,6,0.200000
bfs,js,medium,7,0.100000
bfs,js,medium,8,0.200000
bfs,js,medium,9,0.000000
bfs,js,medium,10,0.100000
bfs,js,medium,11,0.200000
bfs,js,medium,12,0.100000
bfs,js,medium,13,0.200000
bfs,js,medium,14,0.100000
bfs,js,medium,15,0.100000
bfs,js,medium,16,0.100000
bfs,js,medium,17,0.200000
bfs,js,medium,18,0.000000
bfs,js,medium,19,0.200000
bfs,js,medium,20,0.100000
bfs,js,medium,21,0.100000
bfs,js,medium,22,0.200000
bfs,js,medium,23,0.100000
bfs,js,medium,24,0.000000
bfs,js,medium,25,0.100000
bfs,js,medium,26,0.200000
bfs,js,medium,27,0.200000
bfs,js,medium,28,0.100000
bfs,js,medium,29,0.100000
bfs,js,medium,30,0.100000
bfs,wasm,medium,1,0.100000
bfs,wasm,medium,2,0.100000
bfs,wasm,medium,3,0.300000
bfs,wasm,medium,4,0.100000
bfs,wasm,medium,5,0.200000
bfs,wasm,medium,6,0.200000
bfs,wasm,medium,7,0.000000
bfs,wasm,medium,8,0.300000
bfs,wasm,medium,9,0.000000
bfs,wasm,medium,10,0.300000
bfs,wasm,medium,11,0.100000
bfs,wasm,medium,12,0.100000
bfs,wasm,medium,13,0.200000
bfs,wasm,medium,14,0.100000
bfs,wasm,medium,15,0.200000
bfs,wasm,medium,16,0.200000
bfs,wasm,medium,17,0.100000
bfs,wasm,medium,18,0.200000
bfs,wasm,medium,19,0.100000
bfs,wasm,medium,20,0.200000
bfs,wasm,medium,21,0.100000
bfs,wasm,medium,22,0.200000
bfs,wasm,medium,23,0.200000
bfs,wasm,medium,24,0.100000
bfs,wasm,medium,25,0.200000
bfs,wasm,medium,26,0.100000
bfs,wasm,medium,27,0.200000
bfs,wasm,medium,28,0.100000
bfs,wasm,medium,29,0.200000
bfs,wasm,medium,30,0.100000
bfs,js,large,1,2.100000
bfs,js,large,2,1.900000
bfs,js,large,3,1.900000
bfs,js,large,4,2.700000
bfs,js,large,5,2.000000
bfs,js,large,6,1.800000
bfs,js,large,7,1.700000
bfs,js,large,8,2.400000
bfs,js,large,9,2.000000
bfs,js,large,10,1.700000
bfs,js,large,11,1.700000
bfs,js,large,12,2.000000
bfs,js,large,13,1.900000
bfs,js,large,14,2.200000
bfs,js,large,15,2.000000
bfs,js,large,16,1.800000
bfs,js,large,17,2.100000
bfs,js,large,18,2.100000
bfs,js,large,19,2.000000
bfs,js,large,20,1.600000
bfs,js,large,21,1.900000
bfs,js,large,22,1.700000
bfs,js,large,23,1.700000
bfs,js,large,24,1.600000
bfs,js,large,25,1.900000
bfs,js,large,26,2.200000
bfs,js,large,27,1.700000
bfs,js,large,28,1.600000
bfs,js,large,29,1.700000
bfs,js,large,30,2.000000
bfs,wasm,large,1,1.900000
bfs,wasm,large,2,2.200000
bfs,wasm,large,3,2.300000
bfs,wasm,large,4,2.500000
bfs,wasm,large,5,2.000000
bfs,wasm,large,6,2.200000
bfs,wasm,large,7,1.900000
bfs,wasm,large,8,2.200000
bfs,wasm,large,9,2.100000
bfs,wasm,large,10,2.100000
bfs,wasm,large,11,1.900000
bfs,wasm,large,12,2.000000
bfs,wasm,large,13,2.300000
bfs,wasm,large,14,2.700000
bfs,wasm,large,15,2.200000
bfs,wasm,large,16,2.200000
bfs,wasm,large,17,2.500000
bfs,wasm,large,18,2.100000
bfs,wasm,large,19,1.900000
bfs,wasm,large,20,1.900000
bfs,wasm,large,21,2.100000
bfs,wasm,large,22,2.500000
bfs,wasm,large,23,2.000000
bfs,wasm,large,24,2.000000
bfs,wasm,large,25,2.200000
bfs,wasm,large,26,2.300000
bfs,wasm,large,27,2.100000
bfs,wasm,large,28,1.900000
bfs,wasm,large,29,2.500000
bfs,wasm,large,30,1.900000
bfs,js,very_large,1,42.100000
bfs,js,very_large,2,39.500000
bfs,js,very_large,3,52.000000
bfs,js,very_large,4,52.200000
bfs,js,very_large,5,50.600000
bfs,js,very_large,6,52.700000
bfs,js,very_large,7,49.500000
bfs,js,very_large,8,51.100000
bfs,js,very_large,9,51.500000
bfs,js,very_large,10,51.300000
bfs,js,very_large,11,50.400000
bfs,js,very_large,12,48.700000
bfs,js,very_large,13,43.800000
bfs,js,very_large,14,44.500000
bfs,js,very_large,15,38.700000
bfs,js,very_large,16,43.200000
bfs,js,very_large,17,50.300000
bfs,js,very_large,18,48.800000
bfs,js,very_large,19,57.200000
bfs,js,very_large,20,72.300000
bfs,js,very_large,21,61.300000
bfs,js,very_large,22,50.200000
bfs,js,very_large,23,48.200000
bfs,js,very_large,24,38.900000
bfs,js,very_large,25,38.600000
bfs,js,very_large,26,39.000000
bfs,js,very_large,27,39.600000
bfs,js,very_large,28,34.000000
bfs,js,very_large,29,38.400000
bfs,js,very_large,30,32.800000
bfs,wasm,very_large,1,40.300000
bfs,wasm,very_large,2,42.900000
bfs,wasm,very_large,3,43.700000
bfs,wasm,very_large,4,43.500000
bfs,wasm,very_large,5,52.800000
bfs,wasm,very_large,6,56.000000
bfs,wasm,very_large,7,58.300000
bfs,wasm,very_large,8,58.800000
bfs,wasm,very_large,9,57.400000
bfs,wasm,very_large,10,52.000000
bfs,wasm,very_large,11,53.100000
bfs,wasm,very_large,12,46.700000
bfs,wasm,very_large,13,45.800000
bfs,wasm,very_large,14,44.700000
bfs,wasm,very_large,15,43.900000
bfs,wasm,very_large,16,55.200000
bfs,wasm,very_large,17,53.800000
bfs,wasm,very_large,18,48.700000
bfs,wasm,very_large,19,57.500000
bfs,wasm,very_large,20,48.700000
bfs,wasm,very_large,21,43.900000
bfs,wasm,very_large,22,45.500000
bfs,wasm,very_large,23,42.600000
bfs,wasm,very_large,24,61.700000
bfs,wasm,very_large,25,66.600000
bfs,wasm,very_large,26,63.800000
bfs,wasm,very_large,27,62.100000
bfs,wasm,very_large,28,70.300000
bfs,wasm,very_large,29,68.600000
bfs,wasm,very_large,30,73.500000
dijkstra,js,small,1,0.200000
dijkstra,js,small,2,0.300000
dijkstra,js,small,3,0.200000
dijkstra,js,small,4,0.100000
dijkstra,js,small,5,0.300000
dijkstra,js,small,6,0.100000
dijkstra,js,small,7,0.200000
dijkstra,js,small,8,0.200000
dijkstra,js,small,9,0.100000
dijkstra,js,small,10,0.300000
dijkstra,js,small,11,0.000000
dijkstra,js,small,12,0.300000
dijkstra,js,small,13,0.100000
dijkstra,js,small,14,0.100000
dijkstra,js,small,15,0.200000
dijkstra,js,small,16,0.100000
dijkstra,js,small,17,0.200000
dijkstra,js,small,18,0.300000
dijkstra,js,small,19,0.200000
dijkstra,js,small,20,0.200000
dijkstra,js,small,21,0.100000
dijkstra,js,small,22,0.100000
dijkstra,js,small,23,0.300000
dijkstra,js,small,24,0.000000
dijkstra,js,small,25,0.200000
dijkstra,js,small,26,0.200000
dijkstra,js,small,27,0.100000
dijkstra,js,small,28,0.100000
dijkstra,js,small,29,0.200000
dijkstra,js,small,30,0.100000
dijkstra,wasm,small,1,0.100000
dijkstra,wasm,small,2,0.100000
dijkstra,wasm,small,3,0.200000
dijkstra,wasm,small,4,0.100000
dijkstra,wasm,small,5,0.200000
dijkstra,wasm,small,6,0.100000
dijkstra,wasm,small,7,0.100000
dijkstra,wasm,small,8,0.200000
dijkstra,wasm,small,9,0.100000
dijkstra,wasm,small,10,0.200000
dijkstra,wasm,small,11,0.100000
dijkstra,wasm,small,12,0.200000
dijkstra,wasm,small,13,0.000000
dijkstra,wasm,small,14,0.200000
dijkstra,wasm,small,15,0.200000
dijkstra,wasm,small,16,0.100000
dijkstra,wasm,small,17,0.100000
dijkstra,wasm,small,18,0.100000
dijkstra,wasm,small,19,0.200000
dijkstra,wasm,small,20,0.100000
dijkstra,wasm,small,21,0.200000
dijkstra,wasm,small,22,0.000000
dijkstra,wasm,small,23,0.300000
dijkstra,wasm,small,24,0.000000
dijkstra,wasm,small,25,0.200000
dijkstra,wasm,small,26,0.200000
dijkstra,wasm,small,27,0.100000
dijkstra,wasm,small,28,0.100000
dijkstra,wasm,small,29,0.100000
dijkstra,wasm,small,30,0.100000
dijkstra,js,medium,1,1.600000
dijkstra,js,medium,2,1.500000
dijkstra,js,medium,3,1.700000
dijkstra,js,medium,4,1.500000
dijkstra,js,medium,5,1.600000
dijkstra,js,medium,6,1.700000
dijkstra,js,medium,7,1.700000
dijkstra,js,medium,8,1.600000
dijkstra,js,medium,9,1.600000
dijkstra,js,medium,10,1.600000
dijkstra,js,medium,11,1.500000
dijkstra,js,medium,12,1.700000
dijkstra,js,medium,13,1.700000
